8,1,1,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
isolateId,popprId,C3,,C5,,C8,,C4,,O91,,AT4,,SCAAT3,,OO9,
2015OCP02_Mid_30,U_2015_WIN_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Mid_07,U_2015_WIN_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Mid_15,U_2015_WIN_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Mid_23,U_2015_WIN_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Mid_31,U_2015_WIN_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Mid_08,U_2015_WIN_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Mid_16,U_2015_WIN_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Mid_24,U_2015_WIN_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP02_Mid_32,U_2015_WIN_2_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Mid_01,U_2015_WIN_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Mid_09,U_2015_WIN_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Mid_17,U_2015_WIN_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Mid_25,U_2015_WIN_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Mid_02,U_2015_WIN_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Mid_10,U_2015_WIN_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Mid_18,U_2015_WIN_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Mid_26,U_2015_WIN_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Mid_03,U_2015_WIN_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Mid_11,U_2015_WIN_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Mid_19,U_2015_WIN_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Mid_27,U_2015_WIN_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Mid_04,U_2015_WIN_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Mid_12,U_2015_WIN_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Mid_20,U_2015_WIN_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Mid_28,U_2015_WIN_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Mid_05,U_2015_WIN_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Mid_13,U_2015_WIN_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Mid_21,U_2015_WIN_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Mid_29,U_2015_WIN_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Mid_06,U_2015_WIN_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Mid_14,U_2015_WIN_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Mid_22,U_2015_WIN_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Mid_30,U_2015_WIN_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Mid_07,U_2015_WIN_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Mid_15,U_2015_WIN_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Mid_23,U_2015_WIN_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Mid_31,U_2015_WIN_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Mid_08,U_2015_WIN_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Mid_16,U_2015_WIN_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Mid_24,U_2015_WIN_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP03_Mid_32,U_2015_WIN_3_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Mid_01,U_2015_WIN_4_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Mid_09,U_2015_WIN_4_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Mid_17,U_2015_WIN_4_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Mid_25,U_2015_WIN_4_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Mid_01,U_2015_WIN_5_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Mid_09,U_2015_WIN_5_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Mid_17,U_2015_WIN_5_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Mid_25,U_2015_WIN_5_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Mid_02,U_2015_WIN_4_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Mid_10,U_2015_WIN_4_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Mid_18,U_2015_WIN_4_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Mid_26,U_2015_WIN_4_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Mid_02,U_2015_WIN_5_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Mid_10,U_2015_WIN_5_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Mid_18,U_2015_WIN_5_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Mid_26,U_2015_WIN_5_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Mid_03,U_2015_WIN_4_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Mid_11,U_2015_WIN_4_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Mid_19,U_2015_WIN_4_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Mid_27,U_2015_WIN_4_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Mid_03,U_2015_WIN_5_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Mid_11,U_2015_WIN_5_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Mid_19,U_2015_WIN_5_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Mid_27,U_2015_WIN_5_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Mid_04,U_2015_WIN_4_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Mid_12,U_2015_WIN_4_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Mid_20,U_2015_WIN_4_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Mid_28,U_2015_WIN_4_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Mid_04,U_2015_WIN_5_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Mid_12,U_2015_WIN_5_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Mid_20,U_2015_WIN_5_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Mid_28,U_2015_WIN_5_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Mid_05,U_2015_WIN_4_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Mid_13,U_2015_WIN_4_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Mid_21,U_2015_WIN_4_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Mid_29,U_2015_WIN_4_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Mid_05,U_2015_WIN_5_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Mid_13,U_2015_WIN_5_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Mid_21,U_2015_WIN_5_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Mid_29,U_2015_WIN_5_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Mid_06,U_2015_WIN_4_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Mid_14,U_2015_WIN_4_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Mid_22,U_2015_WIN_4_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Mid_30,U_2015_WIN_4_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Mid_06,U_2015_WIN_5_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Mid_14,U_2015_WIN_5_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Mid_22,U_2015_WIN_5_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Mid_30,U_2015_WIN_5_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Mid_07,U_2015_WIN_4_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Mid_15,U_2015_WIN_4_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Mid_23,U_2015_WIN_4_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Mid_31,U_2015_WIN_4_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Mid_07,U_2015_WIN_5_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Mid_15,U_2015_WIN_5_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Mid_23,U_2015_WIN_5_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Mid_08,U_2015_WIN_4_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Mid_16,U_2015_WIN_4_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Mid_24,U_2015_WIN_4_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP04_Mid_32,U_2015_WIN_4_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Mid_08,U_2015_WIN_5_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Mid_16,U_2015_WIN_5_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP05_Mid_24,U_2015_WIN_5_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Mid_01,U_2015_WIN_6_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Mid_09,U_2015_WIN_6_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Mid_17,U_2015_WIN_6_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Mid_25,U_2015_WIN_6_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Mid_02,U_2015_WIN_6_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Mid_10,U_2015_WIN_6_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Mid_18,U_2015_WIN_6_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Mid_26,U_2015_WIN_6_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Mid_03,U_2015_WIN_6_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Mid_11,U_2015_WIN_6_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Mid_19,U_2015_WIN_6_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Mid_27,U_2015_WIN_6_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Mid_04,U_2015_WIN_6_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Mid_12,U_2015_WIN_6_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Mid_20,U_2015_WIN_6_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Mid_28,U_2015_WIN_6_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Mid_05,U_2015_WIN_6_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Mid_13,U_2015_WIN_6_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Mid_21,U_2015_WIN_6_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Mid_29,U_2015_WIN_6_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Mid_06,U_2015_WIN_6_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Mid_14,U_2015_WIN_6_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Mid_22,U_2015_WIN_6_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Mid_30,U_2015_WIN_6_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Mid_07,U_2015_WIN_6_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Mid_15,U_2015_WIN_6_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Mid_23,U_2015_WIN_6_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Mid_31,U_2015_WIN_6_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Mid_08,U_2015_WIN_6_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Mid_16,U_2015_WIN_6_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Mid_24,U_2015_WIN_6_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP06_Mid_32,U_2015_WIN_6_M,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP_SCA Starter_01,U_2015_WIN_ST_NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP_SCA Starter_09,U_2015_WIN_ST_NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP_SCA Starter_17,U_2015_WIN_ST_NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP_SCA Starter_25,U_2015_WIN_ST_NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP_SCA Starter_02,U_2015_WIN_ST_N,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP_SCA Starter_10,U_2015_WIN_ST_N,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP_SCA Starter_18,U_2015_WIN_ST_N,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP_SCA Starter_26,U_2015_WIN_ST_N,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP_SCA Starter_03,U_2015_WIN_ST_N,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP_SCA Starter_11,U_2015_WIN_ST_N,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP_SCA Starter_19,U_2015_WIN_ST_N,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP_SCA Starter_27,U_2015_WIN_ST_N,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP_SCA Starter_04,U_2015_WIN_ST_N,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP_SCA Starter_12,U_2015_WIN_ST_N,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP_SCA Starter_20,U_2015_WIN_ST_N,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP_SCA Starter_28,U_2015_WIN_ST_N,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP_SCA Starter_05,U_2015_WIN_ST_N,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP_SCA Starter_13,U_2015_WIN_ST_N,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP_SCA Starter_21,U_2015_WIN_ST_N,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP_SCA Starter_29,U_2015_WIN_ST_N,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP_SCA Starter_06,U_2015_WIN_ST_N,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP_SCA Starter_14,U_2015_WIN_ST_N,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP_SCA Starter_22,U_2015_WIN_ST_N,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP_SCA Starter_30,U_2015_WIN_ST_N,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP_SCA Starter_07,U_2015_WIN_ST_N,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP_SCA Starter_15,U_2015_WIN_ST_N,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP_SCA Starter_23,U_2015_WIN_ST_N,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP_SCA Starter_31,U_2015_WIN_ST_N,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP_SCA Starter_08,U_2015_WIN_ST_N,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP_SCA Starter_16,U_2015_WIN_ST_N,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP_SCA Starter_24,U_2015_WIN_ST_N,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCP_SCA Starter_32,U_2015_WIN_ST_N,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY01_181_01,U_2015_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY01_181_09,U_2015_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY01_181_17,U_2015_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY01_181_25,U_2015_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY01_181_02,U_2015_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY01_181_10,U_2015_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY01_181_18,U_2015_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY01_181_26,U_2015_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY01_181_03,U_2015_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY01_181_11,U_2015_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY01_181_19,U_2015_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY01_181_27,U_2015_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY01_181_04,U_2015_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY01_181_12,U_2015_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY01_181_20,U_2015_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY01_181_28,U_2015_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY01_181_05,U_2015_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY01_181_13,U_2015_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY01_181_21,U_2015_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY01_181_29,U_2015_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY01_181_06,U_2015_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY01_181_14,U_2015_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY01_181_22,U_2015_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY01_181_30,U_2015_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY01_181_07,U_2015_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY01_181_15,U_2015_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY01_181_23,U_2015_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY01_181_31,U_2015_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY01_181_08,U_2015_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY01_181_16,U_2015_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY01_181_24,U_2015_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY01_181_32,U_2015_Y_1_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY02_184_01,U_2015_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY02_184_09,U_2015_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY02_184_17,U_2015_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY02_184_25,U_2015_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY02_184_02,U_2015_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY02_184_10,U_2015_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY02_184_18,U_2015_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY02_184_26,U_2015_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY02_184_03,U_2015_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY02_184_11,U_2015_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY02_184_19,U_2015_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY02_184_27,U_2015_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY02_184_04,U_2015_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY02_184_12,U_2015_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY02_184_20,U_2015_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY02_184_28,U_2015_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY02_184_05,U_2015_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY02_184_13,U_2015_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY02_184_21,U_2015_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY02_184_29,U_2015_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY02_184_06,U_2015_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY02_184_14,U_2015_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY02_184_22,U_2015_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY02_184_30,U_2015_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY02_184_07,U_2015_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY02_184_15,U_2015_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY02_184_23,U_2015_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY02_184_31,U_2015_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY02_184_08,U_2015_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY02_184_16,U_2015_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY02_184_24,U_2015_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY02_184_32,U_2015_Y_2_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY03_184_01,U_2015_Y_3_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY03_184_09,U_2015_Y_3_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY03_184_02,U_2015_Y_3_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY03_184_10,U_2015_Y_3_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY03_184_03,U_2015_Y_3_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY03_184_04,U_2015_Y_3_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY03_184_05,U_2015_Y_3_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY03_184_06,U_2015_Y_3_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2015OCPY03_184_07,U_2015_Y_3_E,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
